trading_date,selected_symbols,selected_count,daily_return,benchmark_return,avg_predicted_return,daily_cost_rate,daily_return_net,cumulative_return,cumulative_return_net,benchmark_cumulative_return
2025-07-31,"BTS,CLX,GSP,PHC,TMT,VCP",6,0.0020676106127559177,0.014736044352226826,0.008514392492496303,0.004,-0.0019323893872440824,1.4040091028016888,0.05189714446070748,-0.08985189548687844
2025-08-01,"MIG,GSP,PLP,HCD",4,0.019016099687030635,0.010005289044551053,0.006918342836605362,0.004,0.015016099687030635,1.4497239795490944,0.06769253684243215,-0.08074560062787439
2025-08-04,"CLX,PLP,DCL,VBB,DVN",5,0.015005672073145581,0.030301195963334176,0.007296422159039251,0.004,0.011005672073145581,1.4864837342559292,0.07944321077786487,-0.05289109293234262
2025-08-05,"CTP,HCD,GSP,DCL,PGV,HBS",6,0.03533144991612228,0.026435000379672797,0.006159512273732311,0.004,0.031331449916122286,1.5743348097800456,0.11326373167364978,-0.027854268614417643
2025-08-06,"BTS,MIG,GSP",3,0.02373774421841705,0.008459361812928057,0.0101454058460968,0.004,0.01973774421841705,1.6354437110271713,0.1352370464570647,-0.019630536137733468
2025-08-07,"CLX,GSP,PCH,HCD,VCP",5,-0.001167515840630906,0.002439135854682417,0.007471167293044712,0.004,-0.005167515840630906,1.632366788747456,0.1293706910366268,-0.017239281827591157
2025-08-08,"BTS,PVO,VPH,CLX,PHC,PCH",6,0.0033414067297351893,0.002171844170685775,0.008515830472671829,0.004,-0.0006585932702648108,1.6411625968505081,0.12862689509987568,-0.01510487869064947
2025-08-11,"BTS,PCH,ILA,GSP",4,-0.010038121198062272,0.002052129995293685,0.006121670904081056,0.004,-0.014038121198062272,1.614650286599534,0.11278309395907105,-0.01308374586999228
2025-08-12,"PCH,VBB,HCD,VLC,ITD",5,-0.013831435262825199,-0.0013826658476274985,0.00674165213360447,0.004,-0.0178314352628252,1.5784859204255053,0.09294057425757352,-0.014448321269046271
2025-08-13,"RYG,PLP,BTS,VBB,TV1,HAP,HCD",7,-0.011331749281908434,0.0013749980270570195,0.008733169119809306,0.004,-0.015331749281908435,1.5492671644483127,0.0761838833930315,-0.013093189655228543
2025-08-14,"RYG,HAP,HBS,GDA,GSP",5,-0.003349521617159068,-0.006894909694886116,0.006936375059393951,0.004,-0.007349521617159068,1.5407283389730795,0.06827444667799631,-0.0198978229898239
2025-08-15,"CLX,HBS",2,-0.021726816636996327,-0.019956804602895,0.008754180731328165,0.004,-0.025726816636996327,1.485526400227791,0.040791145870322953,-0.03945753062728796
2025-08-18,"CTP,VBB,HCD",3,-0.010630312895641167,-0.03701431974960864,0.008957917108998922,0.004,-0.014630312895641167,1.459104476882993,0.02556404574722726,-0.0750113567217282
2025-08-19,"BTS,CLX,VBB,VLC,RYG",5,-0.013820521028585286,-0.03308057568884036,0.00867382430820598,0.004,-0.017820521028585286,1.4251183717487432,0.0072879601038278174,-0.1056105135470129
2025-08-20,"MCF,CLX,VBB,GSP,TTN",5,-0.009164879287384542,-0.010395841091489355,0.00639491830134733,0.004,-0.013164879287384542,1.4028924546140473,-0.005972864298574909,-0.11490844452207694
2025-08-21,"BTS,TDT,PCH",3,0.02426984779925963,-0.0122960433834057,0.009521920609405562,0.004,0.02026984779925963,1.4612102887655194,0.014175914450426985,-0.12579156868651953
2025-08-22,"TDT,SHN,JVC",3,0.06484059360736356,0.02120801823515238,0.009104621250029421,0.004,0.06084059360736356,1.6207966248816263,0.07587897910788155,-0.10725134033389927
2025-08-25,"VPG,TDT,AVG,PGB,GDA,JVC,PCH,PHC,ELC",9,0.05300487522559564,0.05006032757419291,0.008447822175038096,0.004,0.04900487522559564,1.7597116229751388,0.1286022942369045,-0.06256004998959264
2025-08-26,"TDT,GDA,AVG,CLX,ELC",5,0.04564476543824281,0.02293016419235576,0.0058738339304445384,0.004,0.0416447654382428,1.8856780126830315,0.17560267205346314,-0.0410643980153802
2025-08-27,"RYG,VPG",2,-0.0057186749267216785,0.00804809685054839,0.005802262094510291,0.004,-0.009718674926721679,1.869175758185309,0.16417737184079018,-0.03334679141716912
2025-08-28,"PHC,ELC,PCH,BTP,DIH",5,0.01691030557482811,-0.01564916278862537,0.00850655532637612,0.004,0.012910305574828109,1.9176943970041118,0.17920725745455512,-0.048474104838428844
2025-08-29,PCH,1,-0.015384615384615441,-0.01908781942983314,0.00918070475260424,0.004,-0.01938461538461544,1.8728067908963562,0.15634877831005145,-0.06663665930808327
2025-09-03,"PHC,PCH,VPG,ELC,VBB",5,-0.003737220078620629,-0.030440561535569642,0.006817314136496444,0.004,-0.007737220078620629,1.8620704796754204,0.1474018533246224,-0.09504876351546043
2025-09-04,"PCH,LSG",2,0.041742027605901955,-0.028199322364035394,0.004932444416755999,0.004,0.03774202760590195,1.981539104648069,0.19070712574786342,-0.12056777515682038
2025-09-05,"LSG,MIG,AVG,AFX,MCM",5,0.008881936576889671,-0.012068111984008546,0.008896685505442693,0.004,0.004881936576889671,2.0080209458770697,0.19652008241741514,-0.13118086172857368
2025-09-08,"LSG,PHC,AVG,PCH,MIG,CLX",6,0.03412454378236888,0.021318739072604294,0.008033882853506405,0.004,0.030124543782368878,2.110668288342935,0.23256470402668228,-0.11265873321848019
2025-09-09,"CTP,LSG,PCH",3,0.045635470559251136,0.016753301002519625,0.007673018581910125,0.004,0.04163547055925114,2.252625099435205,0.2838831154735575,-0.0977928378841324
2025-09-10,"VPG,PCH",2,0.002531757233592058,-0.019385768321258594,0.008438953762193502,0.004,-0.0014682427664079421,2.2608599565588636,0.28199806337635014,-0.11528281690669084
2025-09-11,,0,0.0,0.007034286824314204,0.0,0.0,0.0,2.2608599565588636,0.28199806337635014,-0.10905946248241316
2025-09-12,"HCD,GDA,MPC,MIG,VPG,PCH",6,0.001673681253660279,-0.029836805572927245,0.006524844407184964,0.004,-0.002326318746339721,2.2663175967389675,0.27901572724874657,-0.13564228207736473
2025-09-15,"PCH,VIG",2,-0.012732581828059308,-0.02394190647531101,0.008047465800138043,0.004,-0.01673258182805931,2.2247289406620587,0.2576144919331822,-0.15633665372108174
