model_name,trading_date,selected_symbols,selected_count,daily_return,benchmark_return,avg_buy_probability,daily_cost_rate,daily_return_net,cumulative_return,cumulative_return_net,benchmark_cumulative_return,created_at
model3,2025-06-30,"ANV,DCL,CTI,MPC",4,0.03365086361909528,0.01797702736771594,0.39185577630996704,0.004,0.029650863619095278,4.504142063034855,2.1226448521935812,0.37109576052451554,2026-06-08 20:08:44
model3,2025-07-01,"ANV,DCL,OIL,CTI",4,0.017793687874309017,0.025838124764528497,0.3969050943851471,0.004,0.013793687874309016,4.602081048920353,2.1657176406270575,0.4065223038490642,2026-06-08 20:08:44
model3,2025-07-02,"ANV,DGW,DCL",3,-0.011577665888707048,0.020538159548514987,0.37720155715942383,0.004,-0.015577665888707048,4.537222026254496,2.1164031489233834,0.43540968333406127,2026-06-08 20:08:44
model3,2025-07-03,DCL,1,-0.004347826086956608,0.025213895607997583,0.37121453881263733,0.004,-0.008347826086956608,4.513147147879476,2.090387957419327,0.47160195324435494,2026-06-08 20:08:44
model3,2025-07-04,CTI,1,-0.031746031746031744,0.021253271760164765,0.3606662452220917,0.004,-0.03574603174603175,4.338126603502349,1.9799188513858619,0.5028783094794465,2026-06-08 20:08:44
model3,2025-07-07,"DGW,CTI",2,-0.019448793815866783,0.01788486973668487,0.36274808645248413,0.004,-0.023448793815866783,4.234306479827839,1.9100433486517003,0.5297570922745756,2026-06-08 20:08:44
model3,2025-07-08,"ANV,MPC",2,-0.04425019979449707,0.0116793621349213,0.3749980926513672,0.004,-0.04825019979449707,4.002687372309826,1.7696331756686083,0.5476236793337146,2026-06-08 20:08:44
model3,2025-07-09,MPC,1,-0.020968908170643563,0.016730091696128126,0.3719039857387543,0.004,-0.024968908170643563,3.8977864801934237,1.7004784592389708,0.5735155654000668,2026-06-08 20:08:44
model3,2025-07-10,NHH,1,0.004424778761061843,0.022374912285101637,0.36879485845565796,0.004,0.0004247787610618427,3.9194581017871997,1.7016255651331607,0.6087228381551353,2026-06-08 20:08:44
model3,2025-07-11,VCI,1,0.016129032258064502,0.023632125877459813,0.38387632369995117,0.004,0.012129032258064502,3.9988042002031223,1.7343936687618724,0.6467403787683619,2026-06-08 20:08:44
model3,2025-07-14,"ANV,CSM",2,-0.0009292803502019553,0.014227287773039098,0.3642660081386566,0.004,-0.004929280350201955,3.9941589096853667,1.720915075780728,0.6701690280245829,2026-06-08 20:08:44
model3,2025-07-15,"ANV,GEE",2,0.11123821881576745,0.025404233550428323,0.3763737678527832,0.004,0.10723821881576745,4.549700251281662,2.0127011620564224,0.7125983920812113,2026-06-08 20:08:44
model3,2025-07-16,"GEE,SHS,ANV,FCN",4,0.044442095180491026,0.02819136773666811,0.403372198343277,0.004,0.04044209518049102,4.796340558072317,2.1345411092026843,0.7608788831375992,2026-06-08 20:08:44
model3,2025-07-17,"GEE,VHM,VCA,HDG,NVL",5,-0.025156772651814197,0.01653781853177853,0.407970130443573,0.004,-0.029156772651814197,4.650523336440402,2.043148006713896,0.7899999785633698,2026-06-08 20:08:44
model3,2025-07-18,"HAG,GEE,DHA",3,-0.020475968787386556,0.02227524431251451,0.39346596598625183,0.004,-0.024475968787386556,4.534823396971049,1.9686640110861693,0.8298726654052646,2026-06-08 20:08:44
model3,2025-07-21,ANV,1,0.0664893617021276,0.03929899100388564,0.3796406388282776,0.004,0.0624893617021276,4.9028302717696555,2.1541739302470218,0.9017848148212824,2026-06-08 20:08:44
model3,2025-07-22,"VJC,ANV",2,0.06688759686456269,-0.0033112005202850974,0.3890027403831482,0.004,0.06288759686456269,5.2976564033477205,2.3525323488131096,0.8954876239529759,2026-06-08 20:08:44
model3,2025-07-23,"VJC,VDS,CSV,PC1",4,0.004272445685969323,-0.001874613485138857,0.40851181745529175,0.004,0.00027244568596932264,5.324562798279921,2.353445731788616,0.8919343172921999,2026-06-08 20:08:44
model3,2025-07-24,GEE,1,0.01838626348579231,0.00282864120951824,0.3647848963737488,0.004,0.014386263485792309,5.440847876321535,2.401689285671433,0.8972859206677943,2026-06-08 20:08:44
model3,2025-07-25,"VJC,SHS,VDS,ANV",4,0.01120306230346127,-0.00904481048291737,0.3727196156978607,0.004,0.00720306230346127,5.513005096367082,2.4261918655331414,0.8801253290834468,2026-06-08 20:08:44
model3,2025-07-28,"SHS,NHA,BVS,AGG,DSC",5,0.023337085489570163,-0.007503587941723984,0.4067625105381012,0.004,0.019337085489570163,5.664999653095007,2.4924444305406257,0.8660176433352063,2026-06-08 20:08:44
model3,2025-07-29,HAG,1,0.12030075187969924,0.03197540120065658,0.3745238184928894,0.004,0.11630075187969924,6.466804122640271,2.8986183437105684,0.9256843061283531,2026-06-08 20:08:44
model3,2025-07-30,"AGG,SHS,NHH",3,0.0650619009860316,0.04289485600971832,0.39905527234077454,0.004,0.06106190098603159,6.952608593149585,3.1366753909965492,1.0082862571599027,2026-06-08 20:08:44
model3,2025-07-31,"PC1,NAF,AGG,NHH",4,0.019849125297344672,0.03418773418664983,0.4139973819255829,0.004,0.015849125297344672,7.110460917555752,3.202238077582896,1.0769450138903873,2026-06-08 20:08:44
model3,2025-08-01,"PC1,FCN,NAF,VOS,NVL",5,0.047228160495950314,0.04331195932573317,0.40318554639816284,0.004,0.04322816049595031,7.493503067466207,3.383893099642843,1.166901571853792,2026-06-08 20:08:44
model3,2025-08-04,"NVL,TPB,CTI,ANV,NAF",5,0.05995744006861512,0.04397380656062332,0.4113718867301941,0.004,0.055957440068615125,8.00275176860641,3.629204535033323,1.262188482410401,2026-06-08 20:08:44
model3,2025-08-05,"HAG,MBB,TPB,NAF,NAG",5,0.07516955055477462,0.04526439552185748,0.3884657025337219,0.004,0.07116955055477461,8.679484572808757,3.95866294121777,1.3645850766232157,2026-06-08 20:08:44
model3,2025-08-06,"ANV,DGW,NAF,GEE,NVL",5,0.029031301647918006,0.03312473088079675,0.38953083753585815,0.004,0.025031301647918006,8.960492609238337,4.082784729069744,1.442911320931108,2026-06-08 20:08:44
model3,2025-08-07,"VDS,ANV,TPB,FCN,HT1",5,0.02032392888625716,0.03201019373692506,0.4439956545829773,0.004,0.01632392888625716,9.162928952700586,4.165755745531232,1.5211093855962403,2026-06-08 20:08:44
model3,2025-08-08,"HT1,HAG,TDC,NAF,AGG",5,-0.01734363112908921,0.005504136352929742,0.4145846962928772,0.004,-0.02134363112908921,8.986666861753806,4.05549976039564,1.5349859154152132,2026-06-08 20:08:44
model3,2025-08-11,"GEE,TPB,MSN,PC1,BMS",5,0.03529061322060414,0.012059482819049233,0.3944663405418396,0.004,0.03129061322060414,9.339102459334983,4.213689448035037,1.5655565345086946,2026-06-08 20:08:44
model3,2025-08-12,"VOS,HT1,HAG,POW,VDS",5,0.02190471914210035,0.01594562511031275,0.39241665601730347,0.004,0.01790471914210035,9.565577594888113,4.307039093296237,1.6064659372072834,2026-06-08 20:08:44
model3,2025-08-13,"EVG,HDG,NLG,VDS,AFX",5,-0.009915984926591025,-0.0029544550431565924,0.4263891577720642,0.004,-0.013915984926591025,9.460809486716474,4.233186417269097,1.5987652507742856,2026-06-08 20:08:44
model3,2025-08-14,"HDG,MBB,HDB,EVG,VJC",5,-0.0016228006153135243,-0.012188848053356415,0.4376506805419922,0.004,-0.005622800615313525,9.443833678644754,4.203761253462027,1.5670892960062552,2026-06-08 20:08:44
model3,2025-08-15,"NAG,DSC,FCN,CRE,MBB",5,-0.007508261298565499,-0.017496026291153592,0.3873668313026428,0.004,-0.0115082612985655,9.36541864642673,4.143875009221834,1.522175434191591,2026-06-08 20:08:44
model3,2025-08-18,"PC1,HDG,TCI,CRE,NHA",5,-0.10587579515743976,-0.04648358917494748,0.42621225118637085,0.004,-0.10987579515743977,8.267971705096548,3.5786876523931026,1.4049356674814844,2026-06-08 20:08:44
model3,2025-08-19,"VDS,SAM,DSC,HDB,EVG",5,-0.03710290797814379,-0.031022252561171533,0.44641390442848206,0.004,-0.041102907978143796,7.92410300377831,3.390490275156126,1.330329145811504,2026-06-08 20:08:44
model3,2025-08-20,"L14,FCN,MSB,AGG,CSM",5,-0.014015712044977247,-0.020628051268635067,0.37161290645599365,0.004,-0.018015712044977247,7.799025345817636,3.3113924666226406,1.2822589967189097,2026-06-08 20:08:44
model3,2025-08-21,"TPB,MSB,SSB,STB,TCI",5,-0.013159277691568572,-0.00946811577567248,0.4258083403110504,0.004,-0.017159277691568574,7.683236527876872,3.2374120860505258,1.2606503043079047,2026-06-08 20:08:44
model3,2025-08-22,"NVL,TDC,LDP,MBB,VOS",5,0.04505880150852213,0.019213919679570958,0.37399205565452576,0.004,0.04105880150852213,8.074492759038025,3.4113951478014863,1.3040862576784744,2026-06-08 20:08:44
model3,2025-08-25,"HAG,NAG,VOS,PC1,FCN",5,0.030707774527580067,0.05042827803964182,0.41486239433288574,0.004,0.026707774527580067,8.353150236634722,3.5292136947610295,1.4202773601080025,2026-06-08 20:08:44
model3,2025-08-26,"NAF,ANV,MSB,TCI,EVG",5,0.0441628274641019,0.024322250659360417,0.40435537695884705,0.004,0.040162827464101894,8.766211796781045,3.7111197229317643,1.4791439527257242,2026-06-08 20:08:44
model3,2025-08-27,"CSM,IJC,TCI,MSB,HDB",5,0.04541461038885941,0.012306554266785055,0.3916356861591339,0.004,0.04141461038885941,9.209740500506939,3.9062289107522554,1.5096536723151153,2026-06-08 20:08:44
model3,2025-08-28,"TCI,DSC,EVG,VDS,MSB",5,0.003356133602003042,-0.027009301237610934,0.4068090319633484,0.004,-0.0006438663979969582,9.244005753668421,3.9030699548157406,1.4418696802774797,2026-06-08 20:08:44
model3,2025-08-29,"TCI,SHS,MSB,EVG,RYG",5,-0.030967896253479378,-0.027214209367199472,0.42185458540916443,0.004,-0.034967896253479375,8.926770446268772,3.7316199133121914,1.375416127550992,2026-06-08 20:08:44
model3,2025-09-03,"L14,MSB,CRE,EVG,TPB",5,-0.07397543083797017,-0.035980666085130605,0.39230307936668396,0.004,-0.07797543083797018,8.19243332567641,3.3626698120101537,1.2899470730523457,2026-06-08 20:08:44
model3,2025-09-04,"TCI,SSB,ACB,EVG,MSB",5,-0.0669727140370084,-0.03178322019357175,0.3922883868217468,0.004,-0.0709727140370084,7.5767911172516165,3.053039295004468,1.217165180997898,2026-06-08 20:08:44
model3,2025-09-05,"EVG,TCI,HAG,ACB,IJC",5,-0.03969261631809855,-0.0062111233489798275,0.38396111130714417,0.004,-0.04369261631809855,7.236355838194072,2.8759514041656615,1.2033940945736572,2026-06-08 20:08:44
model3,2025-09-08,"SHS,MSB,POW,EVG,TPB",5,0.0006553596099255987,0.03740067424375682,0.3914966583251953,0.004,-0.0033446403900744015,7.2417536131434,2.862987740549323,1.2858025193354243,2026-06-08 20:08:44
model3,2025-09-09,"CTP,IJC,PC1,CSM,SSB",5,0.06759549287796447,0.021797328448960703,0.3704460561275482,0.004,0.06359549287796447,7.798859010802573,3.108656349891092,1.3356269076188405,2026-06-08 20:08:44
model3,2025-09-10,"CSM,RYG,PC1,TDC,TPB",5,-0.0010205146559942424,0.013221323792520012,0.36500781774520874,0.004,-0.005020514655994243,7.789879646226021,3.0880287804700197,1.3665069872229916,2026-06-08 20:08:44
model3,2025-09-11,ANV,1,-0.022992700729926985,0.004804719477528292,0.3520291745662689,0.004,-0.026992700729926985,7.58777657406827,2.977681843023464,1.3778773894382086,2026-06-08 20:08:44
model3,2025-09-12,"CSM,IJC,TDC,EVG,NHA",5,0.006147393809266499,-0.011193820233038634,0.4046572148799896,0.004,0.0021473938092664993,7.640569018615061,2.986223492388404,1.3512598574046302,2026-06-08 20:08:44
model3,2025-09-15,"CSM,GEE,VHC,EVG,IJC",5,-0.04774562103922579,-0.03895565797228705,0.4177156388759613,0.004,-0.051745621039225795,7.2280196846889915,2.779953882173615,1.259664982595607,2026-06-08 20:08:44
model3,2025-09-16,"IJC,TCI,VOS",3,-0.058484604232609226,-0.03133145553779902,0.36603355407714844,0.004,-0.06248460423260922,6.746807209811838,2.5437649598284815,1.188866389663091,2026-06-08 20:08:44
model3,2025-09-17,"CSM,TCI,EVG,FCN,DCL",5,0.018240516938511607,-0.004694730183005233,0.35910558700561523,0.004,0.014240516938511607,6.888112977941794,2.5942300047650226,1.1785902525569742,2026-06-08 20:08:44
model3,2025-09-18,"IJC,TDC,HDG,CSM,FCN",5,0.006612302980136819,0.0006414256999163816,0.3701934516429901,0.004,0.0026123029801368193,6.940271570893494,2.6036192225177675,1.1799876563345513,2026-06-08 20:08:44
model3,2025-09-19,"TDC,IJC,GEE,CRE,SHS",5,0.002334862045082109,-0.005845724760247643,0.3844717741012573,0.004,-0.001665137954917891,6.958811009612018,2.5976186993752814,1.167244048514882,2026-06-08 20:08:44
model3,2025-09-22,"TCI,IJC,FCN,ANV,DTL",5,0.02700598054554788,0.004703481746538833,0.3606802523136139,0.004,0.02300598054554788,7.173746504903292,2.680385445183408,1.1774376413373666,2026-06-08 20:08:44
model3,2025-09-23,"IJC,DTL,MSB,SHS,TCI",5,0.011722919576448864,0.003539105141373948,0.365154892206192,0.004,0.007722919576448864,7.269566677818553,2.708808765986892,1.185143822088845,2026-06-08 20:08:44
model3,2025-09-24,IJC,1,-0.02857142857142858,-0.008962612643952546,0.3658466637134552,0.004,-0.032571428571428584,7.033293344166594,2.588007566180462,1.1655592244401367,2026-06-08 20:08:44
model3,2025-09-25,IJC,1,-0.06761565836298944,-0.020900196230464425,0.3855728507041931,0.004,-0.07161565836298944,6.490116925877749,2.331050042117061,1.1202986117006453,2026-06-08 20:08:44
model3,2025-09-26,IJC,1,-0.10915492957746475,-0.025214009446648544,0.3508020043373108,0.004,-0.11315492957746476,5.672533740306586,1.9541253091822939,1.0668373824755095,2026-06-08 20:08:44
model3,2025-09-29,GEE,1,0.0023944926668664213,0.00742559045942262,0.4210554361343384,0.004,-0.0016055073331335788,5.688511073417169,1.9493824393354062,1.082184870423998,2026-06-08 20:08:44
model3,2025-09-30,"GEE,VRE",2,0.007753518889642763,0.0015297764358785675,0.4176611602306366,0.004,0.003753518889642763,5.740370570368494,1.9604530020342321,1.0853701477739155,2026-06-08 20:08:44
model3,2025-10-01,"CTP,TCI,IJC",3,-0.05465686274509799,0.00805184672383501,0.4228053390979767,0.004,-0.05865686274509799,5.371963061252766,1.786802116630597,1.1021612285662523,2026-06-08 20:08:44
model3,2025-10-02,HDG,1,0.0682119205298013,0.025443385678064485,0.3525364100933075,0.004,0.06421192052980129,5.806606899205769,1.9657480326759629,1.1556473274621375,2026-06-08 20:08:44
model3,2025-10-03,"ANV,IJC,HDG",3,0.06312637164626933,0.03178944843946939,0.3816683292388916,0.004,0.05912637164626933,6.236283295975094,2.141101953065154,1.2241741670321753,2026-06-08 20:08:44
model3,2025-10-06,"TCI,HDG,DCL,VCI,VDS",5,-0.002659639720413565,0.0023782066478369376,0.39241930842399597,0.004,-0.006659639720413565,6.217037389492953,2.120183345732652,1.2294637128221582,2026-06-08 20:08:44
model3,2025-10-07,TCI,1,-0.05857740585774052,-0.0013933307150052624,0.3594144284725189,0.004,-0.06257740585774052,5.794282061238136,1.9249303661561772,1.2263573325530932,2026-06-08 20:08:44
model3,2025-10-08,"ANV,TCI,VRE,VMD",4,0.04555962796365756,-0.004318032397905963,0.3886023461818695,0.004,0.04155962796365756,6.103827024228298,2.046489383993233,1.2167438494618135,2026-06-08 20:08:44
model3,2025-10-09,"ANV,SHS",2,-0.020981353850958506,-0.005576340435275787,0.3612041473388672,0.004,-0.024981353850958506,5.954779115736963,1.9703839546885096,1.2043825310994105,2026-06-08 20:08:44
model3,2025-10-10,ANV,1,-0.0258267716535433,-0.02017462436806923,0.3690701723098755,0.004,-0.0298267716535433,5.775159623613993,1.8817869907486666,1.159909941570946,2026-06-08 20:08:44
model3,2025-10-13,"VRE,LDP,ANV,SHS,TCI",5,-0.07085239314412524,-0.06847640232182879,0.3985169529914856,0.004,-0.07485239314412524,5.29512335034749,1.6660783379595219,1.0120070794330163,2026-06-08 20:08:44
model3,2025-10-14,"GEE,VJC",2,0.17434731551505467,-0.041656699776123844,0.42871224880218506,0.004,0.17034731551505466,6.392661207316711,2.1202376257837647,0.9281935045776393,2026-06-08 20:08:44
model3,2025-10-15,"GEE,HDG,VJC",3,0.030238463015089517,-0.026836871872226373,0.4354519546031952,0.004,0.026238463015089517,6.616203919817245,2.202107865326183,0.87644682255043,2026-06-08 20:08:44
model3,2025-10-16,"GEE,NLG,SHS",3,-0.03883046523443464,-0.03295337972050497,0.4252900779247284,0.004,-0.042830465234434636,6.320463178290416,2.06496009572342,0.8146115578815907,2026-06-08 20:08:44
model3,2025-10-17,SHS,1,-0.15693430656934293,-0.027855111854116054,0.36021682620048523,0.004,-0.16093430656934293,5.171631365639001,1.5717028680554646,0.7640653499650272,2026-06-08 20:08:44
model3,2025-10-20,"SHS,TCI,BVS,IJC,DSC",5,-0.025050354865010283,0.011803974523464019,0.3874890208244324,0.004,-0.029050354865010283,5.0170298098337165,1.4969939871310887,0.7848883324137399,2026-06-08 20:08:44
model3,2025-10-21,"SAV,HDB,FRT,NVL",4,-0.004275951984921866,0.01048576784329369,0.40718162059783936,0.004,-0.008275951984921866,4.991301279275024,1.4763289847869534,0.8036042570936339,2026-06-08 20:08:44
model3,2025-10-22,"HT1,DCL,ANV,HDB",4,-0.03536497545665815,0.011763275887786464,0.3872235417366028,0.004,-0.03936497545665815,4.779419056580019,1.3788483550782038,0.8248205515622122,2026-06-08 20:08:44
model3,2025-10-23,"NLG,TCI",2,0.02917771883289122,0.0097193507457684,0.3533347547054291,0.004,0.02517771883289122,4.948049320830364,1.4387423301084485,0.842556622550932,2026-06-08 20:08:44
model3,2025-10-24,"CTR,NVL,VCI",3,-0.013821809909604613,0.013050061009434153,0.3596022129058838,0.004,-0.017821809909604615,4.8658365137848945,1.3952795278827494,0.8666020988885585,2026-06-08 20:08:44
model3,2025-10-27,NAG,1,-0.11111111111111105,0.002725159600951277,0.3852459192276001,0.004,-0.11511111111111105,4.214076901142128,1.1195562400064687,0.8716888875195004,2026-06-08 20:08:44
model3,2025-10-28,"VJC,CSV",2,-0.004533333333333278,0.005625046236633914,0.37791627645492554,0.004,-0.008533333333333278,4.190439752523618,1.101469360091747,0.8822172240523913,2026-06-08 20:08:44
model3,2025-10-29,"CTP,HAG,HDG",3,-0.035398230088495554,-0.014637231865609267,0.38000187277793884,0.004,-0.03939823008849555,4.006707371903313,1.0186751867189288,0.8546667741224929,2026-06-08 20:08:44
model3,2025-10-30,"NVL,NLG",2,-0.03530565544295522,-0.017709100561819006,0.35753220319747925,0.004,-0.03930565544295522,3.8299422865271913,0.9393298353785113,0.8218222937108934,2026-06-08 20:08:44
model3,2025-10-31,"DCL,VRE,SHS",3,-0.027027601593808608,-0.03611087095884559,0.38850829005241394,0.004,-0.03102760159380861,3.6994005306858453,0.8791570818874006,0.7560347039527513,2026-06-08 20:08:44
model3,2025-11-03,"CTX,DCL,VRE,SHS",4,-0.022475888119938087,-0.024447020408930143,0.43191808462142944,0.004,-0.026475888119938087,3.5937773301273728,0.8294047292275606,0.7131048877064288,2026-06-08 20:08:44
model3,2025-11-04,"VRE,VHM,VCI",3,-0.07395016877249228,-0.027985470466654155,0.41482362151145935,0.004,-0.07795016877249228,3.2540667212612044,0.6868023218310768,0.6651628414652397,2026-06-08 20:08:44
model3,2025-11-05,"VRE,SHS,HAG,VHM",4,-0.021511903119031922,-0.005986978116299539,0.37417274713516235,0.004,-0.025511903119031922,3.162553650091535,0.6437687844155642,0.6551935479733122,2026-06-08 20:08:44
model3,2025-11-06,VRE,1,-0.0015625000000000222,-0.001644917551730881,0.4146489202976227,0.004,-0.005562500000000022,3.1560496600132675,0.6346253205522525,0.6524708910547392,2026-06-08 20:08:44
model3,2025-11-07,"SHS,VRE,DCL,HAG",4,0.05838484132063576,0.020682837198830538,0.3805781900882721,0.004,0.05438484132063576,3.3986999599338246,0.7235241592291801,0.686648677470231,2026-06-08 20:08:44
model3,2025-11-10,"STB,DCL",2,0.0012418669598026622,0.04677739627975929,0.3749939203262329,0.004,-0.002758133040197338,3.4041625600801515,0.7187704503000318,0.7655457110409878,2026-06-08 20:08:44
model3,2025-11-11,"VHM,DCL,VRE,STB,SHS",5,0.01872721578116614,0.04256267731738501,0.38839665055274963,0.004,0.01472721578116614,3.4866402626781055,0.7440831535998926,0.8406920634291184,2026-06-08 20:08:44
model3,2025-11-12,"NVL,GEE,SHS,STB,HAG",5,0.052164190898810345,0.011761818042295254,0.3897724747657776,0.004,0.04816419089881034,3.7206822218347346,0.8280855075532771,0.8623419485510684,2026-06-08 20:08:44
model3,2025-11-13,"DGC,GEE,NVL,STB,HAG",5,0.03761584220406242,0.004815699808214229,0.37704795598983765,0.004,0.03361584220406243,3.898254659386793,0.8895381415107215,0.8713104283155351,2026-06-08 20:08:44
model3,2025-11-14,"NVL,HAG,VRE,SHS,STB",5,0.023783676364262152,0.0032363002048988523,0.40394583344459534,0.004,0.01978367636426215,4.014753162955388,0.9269201525802993,0.8773665506381221,2026-06-08 20:08:44
model3,2025-11-17,"NVL,HAG,DGW,SHS,VRE",5,-0.00023861652619032724,-0.011555027927281558,0.40881913900375366,0.004,-0.004238616526190327,4.0135565599759415,0.9187526769769232,0.8556735277157543,2026-06-08 20:08:44
model3,2025-11-18,"ANV,NVL,VRE,HAG",4,-0.01726921184058139,-0.02204677664348181,0.38461393117904663,0.004,-0.02126921184058139,3.9269763896669803,0.8779423198206184,0.8147619079269832,2026-06-08 20:08:44
model3,2025-11-19,,0,0.0,0.0024564395483825077,0.0,0.0,0.0,3.9269763896669803,0.8779423198206184,0.8192197608485132,2026-06-08 20:08:44
model3,2025-11-20,"SHS,VJC,VRE",3,0.028404714158390593,0.0030604457001133165,0.37023434042930603,0.004,0.024404714158390593,4.06692574568061,0.9237729653417854,0.8247873841431632,2026-06-08 20:08:44
model3,2025-11-21,"NVL,HAG,SHS,VHM",4,-0.013239237604032755,0.004749251497939502,0.3708370625972748,0.004,-0.017239237604032755,3.9998435118115534,0.8906085860960438,0.8334537583607262,2026-06-08 20:08:44
model3,2025-11-24,"VRE,NVL,HAG,SHS",4,-0.03261511759405991,-0.0037649391826905607,0.3911840617656708,0.004,-0.036615117594059915,3.8367730277219225,0.8213837303917979,0.8265509164662226,2026-06-08 20:08:44
model3,2025-11-25,VJC,1,-0.005476951163852051,0.013344044300496117,0.4097258746623993,0.004,-0.00947695116385205,3.8102822580584528,0.8041225657282403,0.8509244928126598,2026-06-08 20:08:44
model3,2025-11-26,"GEE,DCL,NVL",3,0.07596668630867787,0.0028778240183436575,0.4313051700592041,0.004,0.07196668630867786,4.175703461412578,0.9339592884784116,0.8562511277742164,2026-06-08 20:08:44
model3,2025-11-27,"GEE,SHS,NVL,MSB",4,0.017841330866655403,0.013784471732141654,0.38725733757019043,0.004,0.013841330866655403,4.268044899335333,0.9607278588728827,0.8818385689727761,2026-06-08 20:08:44
model3,2025-11-28,"SHS,VRE",2,0.00771637122002089,0.013848621814965493,0.35944485664367676,0.004,0.00371637122002089,4.308695089382342,0.9680146514578913,0.9078994396312963,2026-06-08 20:08:44
model3,2025-12-01,"SHS,HAG",2,0.029387099028583497,0.011294568350807705,0.3698738217353821,0.004,0.025387099028583496,4.464702237686575,1.0179768343041564,0.9294483402586795,2026-06-08 20:08:44
model3,2025-12-02,"PC1,HAG,NVL",3,-0.020546609627069407,-0.0023572882637396767,0.3837827742099762,0.004,-0.024546609627069407,4.3524211340806565,0.9684423447160229,0.9249000743306957,2026-06-08 20:08:44
model3,2025-12-03,FRT,1,-0.03546099290780147,-0.019231142218537067,0.3715379536151886,0.004,-0.03946099290780147,4.162618966205455,0.8907656553117678,0.8878820472447695,2026-06-08 20:08:44
model3,2025-12-04,"NVL,HAG",2,-0.020281625115420143,-0.03405612285577383,0.39028412103652954,0.004,-0.024281625115420143,4.057912663719119,0.8448547924883758,0.8235881043065918,2026-06-08 20:08:44
model3,2025-12-05,"HID,NVL",2,-0.14572036150983514,-0.054729460687687005,0.4243481457233429,0.004,-0.14972036150983514,3.3208718018767955,0.5686424660238643,0.7237841108414105,2026-06-08 20:08:44
model3,2025-12-08,"FCN,NVL",2,-0.07355654761904756,-0.04898488453733518,0.3696640729904175,0.004,-0.07755654761904757,3.003043389426245,0.44698397191042405,0.6393447452045511,2026-06-08 20:08:44
model3,2025-12-09,"BCP,AFX,DCL",3,0.007086132258546078,-0.017073832271551286,0.3834833800792694,0.004,0.003086132258546078,3.0314094843204176,0.4514495558237359,0.6113548479896798,2026-06-08 20:08:44
model3,2025-12-10,AFX,1,-0.07364341085271331,-0.021825221565063904,0.3548314869403839,0.004,-0.07764341085271331,2.734522739351084,0.3387540616289253,0.5761866714123651,2026-06-08 20:08:44
model3,2025-12-11,AFX,1,0.020576131687242816,-0.01057018189474719,0.38523516058921814,0.004,0.016576131687242816,2.8113647710249747,0.36094542525131756,0.5595260915954603,2026-06-08 20:08:44
model3,2025-12-12,"VOS,GEE,VNP",3,0.026013979567038287,0.025813995464719353,0.37813329696655273,0.004,0.022013979567038287,2.9105135363009476,0.39090525003465415,0.599783691051017,2026-06-08 20:08:44
model3,2025-12-15,"GEE,NVL",2,0.09493595649202058,0.03686325449127281,0.3683364987373352,0.004,0.09093595649202058,3.281761879244672,0.5173885493363286,0.6587569243852185,2026-06-08 20:08:44
model3,2025-12-16,HDB,1,0.11111111111111116,0.012684052199985401,0.3673652410507202,0.004,0.10711111111111116,3.757513199160747,0.6799177228430198,0.6797966838012077,2026-06-08 20:08:44
model3,2025-12-17,"GEE,ITD",2,0.10032103030446926,0.014970389774460156,0.43036386370658875,0.004,0.09632103030446926,4.234791824987664,0.8417291287339972,0.7049438948995574,2026-06-08 20:08:44
model3,2025-12-18,FCN,1,-0.08708708708708701,0.0030810882375908936,0.35396620631217957,0.004,-0.09108708708708702,3.7789090534421925,0.6739713871941786,0.7101969774798849,2026-06-08 20:08:44
model3,2025-12-19,VHM,1,0.08374384236453203,-0.001112402285772905,0.36378028988838196,0.004,0.07974384236453202,4.179113259888091,0.8074602976173282,0.7082945504530143,2026-06-08 20:08:44
model3,2025-12-22,"GEE,DCL,STB",3,0.09178281359918772,-0.005226405474827561,0.3984330892562866,0.004,0.08778281359918771,4.654466846829481,0.9661242480110026,0.6993663104619086,2026-06-08 20:08:44
model3,2025-12-23,"STB,VHM",2,0.047028471963197815,-0.0013454327214091767,0.39443516731262207,0.004,0.04302847196319781,4.920387782402434,1.0507235700927078,0.6970799274221526,2026-06-08 20:08:44
model3,2025-12-24,,0,0.0,-0.004006260703889117,0.0,0.0,0.0,4.920387782402434,1.0507235700927078,0.6902809827975622,2026-06-08 20:08:44
model3,2025-12-25,,0,0.0,0.0011946283408759005,0.0,0.0,0.0,4.920387782402434,1.0507235700927078,0.6923002403636558,2026-06-08 20:08:44
model3,2025-12-26,DGC,1,0.034482758620689724,0.007199672546988863,0.4694225490093231,0.004,0.030482758620689724,5.124539085243898,1.113235281677603,0.7044842479454647,2026-06-08 20:08:44
model3,2025-12-29,"GEE,DGC,NVL",3,-0.011648328115590726,0.014246584846251069,0.40785300731658936,0.004,-0.015648328115590728,5.053198444422217,1.0801666826044691,0.728767327402918,2026-06-08 20:08:44
model3,2025-12-30,DGC,1,-0.036809815950920366,0.008379452197786625,0.5561676025390625,0.004,-0.04080981595092037,4.830381323768638,0.9952754631401441,0.7432534505839863,2026-06-08 20:08:44
model3,2025-12-31,"DGC,HDB",2,-0.07263879672638796,0.0058476316392817185,0.4018014073371887,0.004,-0.07663879672638796,4.406869439954079,0.842359952507397,0.7534473546169083,2026-06-08 20:08:44
model3,2026-01-05,DGW,1,0.04796163069544357,0.02176389615251216,0.3670979142189026,0.004,0.043961630695443565,4.666191715251636,0.9233531003476021,0.791609200751688,2026-06-08 20:08:44
