model_name,trading_date,symbol,predicted_signal,adjusted_signal,sell_probability,hold_probability,buy_probability,encode_sector,sector,close,volume,target_signal,target_return,predicted_signal_score,signal_confidence,buy_sell_margin,created_at
model3,2026-04-20,VOS,HOLD,HOLD,0.18767594,0.5236324,0.28869164,0,0,12.95,718700.0,SELL,-0.038610038610038644,0.1010157,0.5236324,0.1010157,2026-06-08 20:08:43
model3,2026-04-21,VOS,HOLD,HOLD,0.17690529,0.5622656,0.26082915,0,0,12.8,1051400.0,HOLD,-0.01562500000000011,0.08392386,0.5622656,0.08392386,2026-06-08 20:08:43
model3,2026-04-22,VOS,HOLD,HOLD,0.1868985,0.562138,0.25096348,0,0,12.65,663000.0,HOLD,-0.007905138339920903,0.06406498,0.562138,0.06406498,2026-06-08 20:08:43
model3,2026-04-23,VOS,HOLD,HOLD,0.22255333,0.5137133,0.26373342,0,0,12.75,1620300.0,HOLD,-0.02352941176470591,0.04118009,0.5137133,0.04118009,2026-06-08 20:08:43
model3,2026-04-24,VOS,HOLD,HOLD,0.22685772,0.53566784,0.23747446,0,0,12.6,637300.0,HOLD,0.007936507936507908,0.010616735,0.53566784,0.010616735,2026-06-08 20:08:43
model3,2026-04-28,VOS,HOLD,HOLD,0.24774513,0.51542056,0.23683432,0,0,12.45,872000.0,HOLD,0.008032128514056325,-0.010910809,0.51542056,-0.010910809,2026-06-08 20:08:43
model3,2026-04-29,VOS,HOLD,HOLD,0.24298346,0.5190766,0.23793995,0,0,12.6,873900.0,HOLD,-0.011904761904761973,-0.0050435066,0.5190766,-0.0050435066,2026-06-08 20:08:43
model3,2026-05-04,VOS,HOLD,HOLD,0.20162502,0.57963157,0.21874337,0,0,12.55,598800.0,HOLD,-0.015936254980079778,0.01711835,0.57963157,0.01711835,2026-06-08 20:08:43
model3,2026-05-05,VOS,HOLD,HOLD,0.20894478,0.5753413,0.21571393,0,0,12.45,744300.0,HOLD,-0.004016064257028051,0.0067691505,0.5753413,0.0067691505,2026-06-08 20:08:43
model3,2026-05-06,VOS,HOLD,HOLD,0.19059825,0.56387985,0.24552187,0,0,12.7,719300.0,HOLD,-0.00393700787401563,0.054923624,0.56387985,0.054923624,2026-06-08 20:08:43
model3,2026-05-07,VOS,HOLD,HOLD,0.23577955,0.5266134,0.23760705,0,0,12.55,1045700.0,HOLD,0.01195219123505975,0.0018274933,0.5266134,0.0018274933,2026-06-08 20:08:43
model3,2026-05-08,VOS,HOLD,HOLD,0.22374593,0.555027,0.22122705,0,0,12.45,818800.0,BUY,0.028112449799196915,-0.0025188774,0.555027,-0.0025188774,2026-06-08 20:08:43
model3,2026-05-11,VOS,HOLD,HOLD,0.20465526,0.59778917,0.19755556,0,0,12.35,911000.0,BUY,0.06072874493927127,-0.007099703,0.59778917,-0.007099703,2026-06-08 20:08:43
model3,2026-05-12,VOS,HOLD,HOLD,0.20033027,0.6018709,0.1977988,0,0,12.4,758900.0,BUY,0.028225806451612767,-0.0025314689,0.6018709,-0.0025314689,2026-06-08 20:08:43
model3,2026-05-13,VOS,HOLD,HOLD,0.21132793,0.58061206,0.20805997,0,0,12.65,793500.0,HOLD,-0.007905138339920903,-0.0032679588,0.58061206,-0.0032679588,2026-06-08 20:08:43
model3,2026-05-14,VOS,HOLD,HOLD,0.19575717,0.60438424,0.19985855,0,0,12.7,537900.0,HOLD,-0.011811023622047112,0.0041013807,0.60438424,0.0041013807,2026-06-08 20:08:43
model3,2026-05-15,VOS,HOLD,HOLD,0.21770394,0.56228226,0.22001384,0,0,12.8,1303900.0,SELL,-0.02734375000000011,0.0023099035,0.56228226,0.0023099035,2026-06-08 20:08:43
model3,2026-05-18,VOS,HOLD,HOLD,0.24376847,0.52027315,0.23595837,0,0,13.1,1694200.0,SELL,-0.04580152671755722,-0.007810101,0.52027315,-0.007810101,2026-06-08 20:08:43
model3,2026-05-19,VOS,HOLD,HOLD,0.2945146,0.47192255,0.23356292,0,0,12.75,1205900.0,HOLD,-0.0039215686274510775,-0.06095168,0.47192255,-0.06095168,2026-06-08 20:08:43
model3,2026-05-20,VOS,HOLD,HOLD,0.28815675,0.49931043,0.21253282,0,0,12.55,1312400.0,HOLD,-0.007968127490039945,-0.07562393,0.49931043,-0.07562393,2026-06-08 20:08:43
model3,2026-05-21,VOS,HOLD,HOLD,0.21562289,0.5691134,0.21526372,0,0,12.55,391300.0,HOLD,-0.01195219123505975,-0.0003591627,0.5691134,-0.0003591627,2026-06-08 20:08:43
model3,2026-05-25,VOS,HOLD,HOLD,0.1976021,0.5768457,0.22555222,0,0,12.45,393100.0,HOLD,-0.02008032128514059,0.027950123,0.5768457,0.027950123,2026-06-08 20:08:43
model3,2026-05-26,VOS,HOLD,HOLD,0.16312908,0.61579263,0.2210783,0,0,12.5,425000.0,HOLD,-0.015999999999999903,0.05794923,0.61579263,0.05794923,2026-06-08 20:08:43
model3,2026-05-27,VOS,HOLD,HOLD,0.17176388,0.58702344,0.2412127,0,0,12.7,489800.0,SELL,-0.03149606299212593,0.069448814,0.58702344,0.069448814,2026-06-08 20:08:43
model3,2024-11-08,VPA,SELL,SELL,0.66043574,0.1616199,0.1779443,0,0,3.4,1.0,BUY,0.11764705882352944,-0.48249143,0.66043574,-0.48249143,2026-06-08 20:08:43
model3,2024-11-29,VPA,SELL,SELL,0.6339948,0.17170975,0.1942954,0,0,3.4,1.0,BUY,0.02941176470588247,-0.4396994,0.6339948,-0.4396994,2026-06-08 20:08:43
model3,2024-12-20,VPA,SELL,SELL,0.65796906,0.11957991,0.22245108,0,0,3.7,300.0,SELL,-0.1351351351351351,-0.43551797,0.65796906,-0.43551797,2026-06-08 20:08:43
model3,2025-01-03,VPA,SELL,SELL,0.6884693,0.1303368,0.1811939,0,0,3.8,100.0,SELL,-0.1578947368421052,-0.5072754,0.6884693,-0.5072754,2026-06-08 20:08:43
model3,2025-01-17,VPA,SELL,SELL,0.62895906,0.17220913,0.19883183,0,0,3.8,32.0,SELL,-0.1578947368421052,-0.43012723,0.62895906,-0.43012723,2026-06-08 20:08:43
model3,2025-02-07,VPA,SELL,HOLD,0.5857385,0.19228901,0.22197248,0,0,3.8,20.0,SELL,-0.1578947368421052,-0.363766,0.5857385,-0.363766,2026-06-08 20:08:43
model3,2025-02-21,VPA,SELL,HOLD,0.48850086,0.20194532,0.30955383,0,0,3.5,400.0,SELL,-0.17142857142857149,-0.17894703,0.48850086,-0.17894703,2026-06-08 20:08:43
model3,2025-03-14,VPA,BUY,HOLD,0.26110622,0.19578765,0.54310614,0,0,3.2,1000.0,SELL,-0.09375000000000011,0.28199992,0.54310614,0.28199992,2026-06-08 20:08:43
model3,2025-03-21,VPA,BUY,HOLD,0.2593114,0.26707092,0.47361767,0,0,3.2,3000.0,SELL,-0.09375000000000011,0.21430627,0.47361767,0.21430627,2026-06-08 20:08:43
model3,2025-05-23,VPA,BUY,BUY,0.21200086,0.14215578,0.6458433,0,0,2.5,1700.0,BUY,0.040000000000000036,0.43384248,0.6458433,0.43384248,2026-06-08 20:08:43
model3,2025-06-20,VPA,BUY,HOLD,0.31357107,0.15337911,0.5330498,0,0,2.3,100.0,BUY,0.17391304347826098,0.21947876,0.5330498,0.21947876,2026-06-08 20:08:43
model3,2025-07-04,VPA,BUY,HOLD,0.3992536,0.13280392,0.46794248,0,0,2.6,100.0,SELL,-0.03846153846153855,0.06868887,0.46794248,0.06868887,2026-06-08 20:08:43
model3,2025-07-18,VPA,BUY,HOLD,0.42325792,0.14393394,0.4328081,0,0,2.7,100.0,SELL,-0.07407407407407418,0.009550184,0.4328081,0.009550184,2026-06-08 20:08:43
model3,2025-07-25,VPA,SELL,HOLD,0.47755006,0.18031839,0.34213158,0,0,3.1,12400.0,SELL,-0.09677419354838723,-0.13541847,0.47755006,-0.13541847,2026-06-08 20:08:43
model3,2025-08-15,VPA,BUY,HOLD,0.29837736,0.14234291,0.55927974,0,0,2.7,2200.0,SELL,-0.07407407407407418,0.26090237,0.55927974,0.26090237,2026-06-08 20:08:43
model3,2025-08-22,VPA,BUY,HOLD,0.24687725,0.16360757,0.5895152,0,0,2.5,600.0,BUY,0.11999999999999988,0.34263796,0.5895152,0.34263796,2026-06-08 20:08:43
model3,2025-08-29,VPA,BUY,HOLD,0.32043335,0.1316454,0.5479213,0,0,2.2,1300.0,BUY,0.09090909090909083,0.22748795,0.5479213,0.22748795,2026-06-08 20:08:43
model3,2025-09-05,VPA,BUY,HOLD,0.32639834,0.1749697,0.498632,0,0,2.5,2500.0,BUY,0.08000000000000007,0.17223367,0.498632,0.17223367,2026-06-08 20:08:43
model3,2025-09-12,VPA,SELL,SELL,0.6321184,0.14708129,0.22080031,0,0,2.8,1200.0,SELL,-0.03571428571428559,-0.4113181,0.6321184,-0.4113181,2026-06-08 20:08:43
model3,2025-09-26,VPA,BUY,HOLD,0.30499014,0.15828197,0.5367279,0,0,2.5,200.0,BUY,0.11999999999999988,0.23173776,0.5367279,0.23173776,2026-06-08 20:08:43
model3,2025-10-03,VPA,SELL,HOLD,0.46200442,0.197491,0.3405046,0,0,2.8,11000.0,SELL,-0.03571428571428559,-0.12149984,0.46200442,-0.12149984,2026-06-08 20:08:43
model3,2025-10-24,VPA,BUY,BUY,0.23416285,0.13597141,0.6298657,0,0,2.4,100.0,BUY,0.12500000000000022,0.39570284,0.6298657,0.39570284,2026-06-08 20:08:43
model3,2025-10-31,VPA,SELL,HOLD,0.51361674,0.19680567,0.2895776,0,0,2.7,900.0,HOLD,0.0,-0.22403914,0.51361674,-0.22403914,2026-06-08 20:08:43
model3,2025-11-07,VPA,BUY,HOLD,0.21702762,0.29475757,0.4882148,0,0,2.7,1800.0,SELL,-0.07407407407407418,0.2711872,0.4882148,0.2711872,2026-06-08 20:08:43
model3,2025-12-19,VPA,BUY,BUY,0.23609778,0.12731166,0.63659054,0,0,2.2,300.0,SELL,-0.09090909090909094,0.40049276,0.63659054,0.40049276,2026-06-08 20:08:43
model3,2025-12-26,VPA,BUY,BUY,0.23242214,0.14296612,0.62461174,0,0,2.0,300.0,BUY,0.1499999999999999,0.3921896,0.62461174,0.3921896,2026-06-08 20:08:43
model3,2026-01-09,VPA,BUY,HOLD,0.3274035,0.12739053,0.545206,0,0,1.8,100.0,SELL,-0.11111111111111105,0.21780252,0.545206,0.21780252,2026-06-08 20:08:43
model3,2026-02-06,VPA,BUY,HOLD,0.3714693,0.18259785,0.44593287,0,0,1.6,69700.0,BUY,0.125,0.074463576,0.44593287,0.074463576,2026-06-08 20:08:43
model3,2026-02-13,VPA,BUY,HOLD,0.4002571,0.12972355,0.47001934,0,0,1.8,100.0,SELL,-0.16666666666666674,0.06976223,0.47001934,0.06976223,2026-06-08 20:08:43
model3,2026-02-27,VPA,BUY,HOLD,0.3667453,0.16687553,0.46637917,0,0,2.0,2900.0,SELL,-0.15000000000000002,0.09963387,0.46637917,0.09963387,2026-06-08 20:08:43
model3,2026-03-13,VPA,BUY,BUY,0.2205124,0.17639661,0.603091,0,0,1.6,15000.0,BUY,0.18749999999999978,0.3825786,0.603091,0.3825786,2026-06-08 20:08:43
model3,2026-03-20,VPA,SELL,HOLD,0.44324437,0.16035399,0.39640164,0,0,1.8,400.0,BUY,0.05555555555555558,-0.046842724,0.44324437,-0.046842724,2026-06-08 20:08:43
model3,2024-10-23,VPG,HOLD,HOLD,0.24425708,0.5016675,0.2540754,4,4,13.65,326600.0,SELL,-0.04395604395604391,0.00981833,0.5016675,0.00981833,2026-06-08 20:08:43
model3,2024-10-24,VPG,HOLD,HOLD,0.23900798,0.48095602,0.28003597,4,4,13.3,313700.0,HOLD,-0.015037593984962516,0.041027993,0.48095602,0.041027993,2026-06-08 20:08:43
model3,2024-10-25,VPG,HOLD,HOLD,0.27779526,0.42081636,0.30138838,4,4,12.9,250600.0,HOLD,0.003875968992248069,0.023593128,0.42081636,0.023593128,2026-06-08 20:08:43
model3,2024-10-28,VPG,HOLD,HOLD,0.2081953,0.52993464,0.26187012,4,4,12.9,270200.0,HOLD,-0.003875968992248069,0.053674817,0.52993464,0.053674817,2026-06-08 20:08:43
model3,2024-10-29,VPG,HOLD,HOLD,0.21130496,0.51399964,0.27469534,4,4,12.9,402600.0,HOLD,-0.003875968992248069,0.063390374,0.51399964,0.063390374,2026-06-08 20:08:43
model3,2024-10-30,VPG,HOLD,HOLD,0.27646956,0.4756443,0.24788615,4,4,13.05,472300.0,HOLD,-0.003831417624521105,-0.028583407,0.4756443,-0.028583407,2026-06-08 20:08:43
model3,2024-10-31,VPG,HOLD,HOLD,0.24745174,0.52239966,0.23014855,4,4,13.1,268400.0,HOLD,-0.011450381679389388,-0.017303184,0.52239966,-0.017303184,2026-06-08 20:08:43
model3,2024-11-01,VPG,HOLD,HOLD,0.2273241,0.5374692,0.2352067,4,4,12.95,323600.0,HOLD,-0.007722007722007707,0.007882595,0.5374692,0.007882595,2026-06-08 20:08:43
model3,2024-11-04,VPG,HOLD,HOLD,0.26830825,0.5008727,0.23081908,4,4,12.85,286900.0,HOLD,0.0038910505836575737,-0.037489176,0.5008727,-0.037489176,2026-06-08 20:08:43
model3,2024-11-05,VPG,HOLD,HOLD,0.22894493,0.56040585,0.21064924,4,4,12.85,175100.0,HOLD,0.0,-0.01829569,0.56040585,-0.01829569,2026-06-08 20:08:43
model3,2024-11-06,VPG,HOLD,HOLD,0.25720567,0.5004261,0.24236822,4,4,13.0,235000.0,HOLD,-0.019230769230769273,-0.014837444,0.5004261,-0.014837444,2026-06-08 20:08:43
model3,2024-11-07,VPG,HOLD,HOLD,0.22037102,0.5444461,0.23518287,4,4,12.95,146900.0,SELL,-0.04633204633204635,0.014811844,0.5444461,0.014811844,2026-06-08 20:08:43
model3,2024-11-08,VPG,HOLD,HOLD,0.19312781,0.57191175,0.2349604,4,4,12.85,199600.0,SELL,-0.06614785992217898,0.041832596,0.57191175,0.041832596,2026-06-08 20:08:43
model3,2024-11-11,VPG,HOLD,HOLD,0.19698213,0.5938225,0.20919538,4,4,12.9,377400.0,SELL,-0.054263565891472965,0.012213245,0.5938225,0.012213245,2026-06-08 20:08:43
model3,2024-11-12,VPG,HOLD,HOLD,0.20225343,0.6108948,0.18685178,4,4,12.85,226100.0,SELL,-0.07392996108949412,-0.0154016465,0.6108948,-0.0154016465,2026-06-08 20:08:43
model3,2024-11-13,VPG,HOLD,HOLD,0.20739238,0.60353184,0.18907578,4,4,12.75,286800.0,SELL,-0.05490196078431364,-0.018316597,0.60353184,-0.018316597,2026-06-08 20:08:43
model3,2024-11-14,VPG,HOLD,HOLD,0.31644723,0.42817235,0.25538045,4,4,12.35,286500.0,HOLD,-0.0080971659919028,-0.061066777,0.42817235,-0.061066777,2026-06-08 20:08:43
model3,2024-11-15,VPG,HOLD,HOLD,0.31977412,0.40788913,0.27233678,4,4,12.0,385400.0,HOLD,-0.004166666666666763,-0.04743734,0.40788913,-0.04743734,2026-06-08 20:08:43
model3,2024-11-18,VPG,HOLD,HOLD,0.3187086,0.46133387,0.21995755,4,4,12.2,292900.0,HOLD,-0.012295081967212962,-0.09875105,0.46133387,-0.09875105,2026-06-08 20:08:43
model3,2024-11-19,VPG,HOLD,HOLD,0.33815417,0.41030866,0.25153714,4,4,11.9,245200.0,HOLD,0.021008403361344463,-0.08661702,0.41030866,-0.08661702,2026-06-08 20:08:43
model3,2024-11-20,VPG,HOLD,HOLD,0.33472565,0.4407051,0.22456925,4,4,12.05,361700.0,HOLD,0.008298755186721962,-0.1101564,0.4407051,-0.1101564,2026-06-08 20:08:43
model3,2024-11-21,VPG,HOLD,HOLD,0.2792525,0.525871,0.19487648,4,4,12.25,97000.0,HOLD,-0.008163265306122436,-0.08437602,0.525871,-0.08437602,2026-06-08 20:08:43
model3,2024-11-22,VPG,HOLD,HOLD,0.29226503,0.48414126,0.22359373,4,4,11.95,218100.0,HOLD,0.02092050209205021,-0.0686713,0.48414126,-0.0686713,2026-06-08 20:08:43
model3,2024-11-25,VPG,HOLD,HOLD,0.2670527,0.5210774,0.21186988,4,4,12.05,299300.0,HOLD,0.008298755186721962,-0.05518283,0.5210774,-0.05518283,2026-06-08 20:08:43
model3,2024-11-26,VPG,HOLD,HOLD,0.2832643,0.48923066,0.22750506,4,4,12.15,434200.0,HOLD,-0.004115226337448652,-0.05575925,0.48923066,-0.05575925,2026-06-08 20:08:43
model3,2024-11-27,VPG,HOLD,HOLD,0.2631129,0.5346775,0.20220962,4,4,12.15,159600.0,HOLD,0.0,-0.06090328,0.5346775,-0.06090328,2026-06-08 20:08:43
model3,2024-11-28,VPG,HOLD,HOLD,0.20246811,0.5861906,0.2113413,4,4,12.15,175600.0,HOLD,0.012345679012345734,0.008873194,0.5861906,0.008873194,2026-06-08 20:08:43
model3,2024-11-29,VPG,HOLD,HOLD,0.18080805,0.6182398,0.20095211,4,4,12.2,120300.0,HOLD,0.004098360655737654,0.02014406,0.6182398,0.02014406,2026-06-08 20:08:43
model3,2024-12-02,VPG,HOLD,HOLD,0.16292292,0.64017737,0.1968997,4,4,12.15,169000.0,HOLD,0.020576131687242816,0.03397678,0.64017737,0.03397678,2026-06-08 20:08:43
model3,2024-12-03,VPG,HOLD,HOLD,0.18542336,0.62596637,0.18861023,4,4,12.1,149300.0,BUY,0.02892561983471076,0.0031868666,0.62596637,0.0031868666,2026-06-08 20:08:43
model3,2024-12-04,VPG,HOLD,HOLD,0.20584469,0.5876034,0.20655195,4,4,12.15,336300.0,HOLD,0.008230452674897082,0.0007072687,0.5876034,0.0007072687,2026-06-08 20:08:43
model3,2024-12-05,VPG,HOLD,HOLD,0.17265204,0.5980326,0.22931539,4,4,12.3,471300.0,HOLD,-0.008130081300813163,0.05666335,0.5980326,0.05666335,2026-06-08 20:08:43
model3,2024-12-06,VPG,HOLD,HOLD,0.18814538,0.59114903,0.22070558,4,4,12.25,268800.0,HOLD,-0.008163265306122436,0.0325602,0.59114903,0.0325602,2026-06-08 20:08:43
model3,2024-12-09,VPG,HOLD,HOLD,0.17176346,0.56641346,0.26182306,4,4,12.4,317900.0,SELL,-0.03629032258064524,0.09005959,0.56641346,0.09005959,2026-06-08 20:08:43
model3,2024-12-10,VPG,HOLD,HOLD,0.17310147,0.56027097,0.26662752,4,4,12.45,218000.0,SELL,-0.036144578313252906,0.09352605,0.56027097,0.09352605,2026-06-08 20:08:43
model3,2024-12-11,VPG,HOLD,HOLD,0.16746078,0.58265024,0.249889,4,4,12.25,327200.0,HOLD,-0.01632653061224487,0.08242822,0.58265024,0.08242822,2026-06-08 20:08:43
model3,2024-12-12,VPG,HOLD,HOLD,0.16888352,0.6091289,0.22198762,4,4,12.2,214300.0,HOLD,-0.020491803278688492,0.053104103,0.6091289,0.053104103,2026-06-08 20:08:43
model3,2024-12-13,VPG,HOLD,HOLD,0.15776789,0.6463612,0.19587092,4,4,12.15,165500.0,HOLD,-0.012345679012345734,0.03810303,0.6463612,0.03810303,2026-06-08 20:08:43
model3,2024-12-16,VPG,HOLD,HOLD,0.16330549,0.64392877,0.19276573,4,4,11.95,356000.0,HOLD,0.008368200836820217,0.029460236,0.64392877,0.029460236,2026-06-08 20:08:43
model3,2024-12-17,VPG,HOLD,HOLD,0.15717196,0.6553544,0.1874737,4,4,12.0,399500.0,HOLD,0.0,0.030301735,0.6553544,0.030301735,2026-06-08 20:08:43
model3,2024-12-18,VPG,HOLD,HOLD,0.14123163,0.6913769,0.1673915,4,4,12.05,213300.0,HOLD,0.012448132780082943,0.026159868,0.6913769,0.026159868,2026-06-08 20:08:43
model3,2024-12-19,VPG,HOLD,HOLD,0.17049149,0.6701857,0.15932286,4,4,11.95,519200.0,HOLD,0.02092050209205021,-0.011168629,0.6701857,-0.011168629,2026-06-08 20:08:43
model3,2024-12-20,VPG,HOLD,HOLD,0.13955931,0.72378653,0.13665412,4,4,12.0,152600.0,HOLD,0.008333333333333304,-0.00290519,0.72378653,-0.00290519,2026-06-08 20:08:43
model3,2024-12-23,VPG,HOLD,HOLD,0.11975564,0.7301446,0.15009974,4,4,12.05,229300.0,HOLD,-0.012448132780083054,0.030344099,0.7301446,0.030344099,2026-06-08 20:08:43
model3,2024-12-24,VPG,HOLD,HOLD,0.13499935,0.7184517,0.14654897,4,4,12.0,195000.0,HOLD,-0.008333333333333304,0.011549622,0.7184517,0.011549622,2026-06-08 20:08:43
model3,2024-12-25,VPG,HOLD,HOLD,0.14728938,0.68523675,0.16747388,4,4,12.2,413700.0,HOLD,-0.016393442622950727,0.020184502,0.68523675,0.020184502,2026-06-08 20:08:43
model3,2024-12-26,VPG,HOLD,HOLD,0.117615454,0.7241258,0.15825874,4,4,12.2,270700.0,SELL,-0.02868852459016391,0.040643282,0.7241258,0.040643282,2026-06-08 20:08:43
model3,2024-12-27,VPG,HOLD,HOLD,0.12236848,0.7214669,0.1561646,4,4,12.1,177900.0,SELL,-0.04132231404958675,0.033796124,0.7214669,0.033796124,2026-06-08 20:08:43
model3,2024-12-30,VPG,HOLD,HOLD,0.14351611,0.67941225,0.17707166,4,4,11.9,204700.0,SELL,-0.03361344537815125,0.033555552,0.67941225,0.033555552,2026-06-08 20:08:43
model3,2024-12-31,VPG,HOLD,HOLD,0.13778958,0.69986063,0.16234984,4,4,11.9,410400.0,SELL,-0.05042016806722682,0.024560258,0.69986063,0.024560258,2026-06-08 20:08:43
model3,2025-01-02,VPG,HOLD,HOLD,0.14460582,0.6939478,0.16144639,4,4,12.0,215200.0,SELL,-0.0708333333333333,0.016840577,0.6939478,0.016840577,2026-06-08 20:08:43
model3,2025-01-03,VPG,HOLD,HOLD,0.17443812,0.65462035,0.17094153,4,4,11.85,344000.0,SELL,-0.10548523206751059,-0.0034965873,0.65462035,-0.0034965873,2026-06-08 20:08:43
model3,2025-01-06,VPG,HOLD,HOLD,0.31394032,0.5012991,0.1847606,4,4,11.6,296900.0,SELL,-0.09051724137931028,-0.12917972,0.5012991,-0.12917972,2026-06-08 20:08:43
model3,2025-01-07,VPG,HOLD,HOLD,0.29943052,0.5101507,0.19041882,4,4,11.5,208600.0,SELL,-0.09130434782608698,-0.109011695,0.5101507,-0.109011695,2026-06-08 20:08:43
model3,2025-01-08,VPG,HOLD,HOLD,0.29880473,0.48976815,0.21142705,4,4,11.3,173600.0,SELL,-0.07964601769911506,-0.08737768,0.48976815,-0.08737768,2026-06-08 20:08:43
model3,2025-01-09,VPG,HOLD,HOLD,0.28969657,0.49333277,0.21697062,4,4,11.15,163100.0,SELL,-0.04484304932735428,-0.07272595,0.49333277,-0.07272595,2026-06-08 20:08:43
model3,2025-01-10,VPG,HOLD,HOLD,0.34388667,0.3510623,0.30505106,4,4,10.6,352200.0,HOLD,0.00943396226415083,-0.038835615,0.3510623,-0.038835615,2026-06-08 20:08:43
model3,2025-01-13,VPG,HOLD,HOLD,0.38437498,0.39656284,0.21906221,4,4,10.55,196300.0,HOLD,0.0142180094786728,-0.16531277,0.39656284,-0.16531277,2026-06-08 20:08:43
model3,2025-01-14,VPG,HOLD,HOLD,0.32446814,0.440748,0.23478384,4,4,10.45,113100.0,HOLD,-0.009569377990430561,-0.08968429,0.440748,-0.08968429,2026-06-08 20:08:43
model3,2025-01-15,VPG,HOLD,HOLD,0.3013455,0.4572882,0.24136628,4,4,10.4,106500.0,HOLD,-0.004807692307692402,-0.059979215,0.4572882,-0.059979215,2026-06-08 20:08:43
model3,2025-01-16,VPG,HOLD,HOLD,0.33876625,0.40836453,0.2528692,4,4,10.65,342800.0,HOLD,-0.014084507042253502,-0.08589706,0.40836453,-0.08589706,2026-06-08 20:08:43
model3,2025-01-17,VPG,HOLD,HOLD,0.27434972,0.48740977,0.23824051,4,4,10.7,178900.0,SELL,-0.03738317757009335,-0.03610921,0.48740977,-0.03610921,2026-06-08 20:08:43
model3,2025-01-20,VPG,HOLD,HOLD,0.39410537,0.40898332,0.19691132,4,4,10.7,51000.0,BUY,0.028037383177570208,-0.19719405,0.40898332,-0.19719405,2026-06-08 20:08:43
model3,2025-01-21,VPG,SELL,HOLD,0.38009536,0.37011465,0.24978997,4,4,10.35,147800.0,BUY,0.13526570048309172,-0.1303054,0.38009536,-0.1303054,2026-06-08 20:08:43
model3,2025-01-22,VPG,HOLD,HOLD,0.31858552,0.44157234,0.23984218,4,4,10.35,179600.0,BUY,0.1400966183574881,-0.07874334,0.44157234,-0.07874334,2026-06-08 20:08:43
model3,2025-01-23,VPG,HOLD,HOLD,0.32275957,0.4529711,0.2242693,4,4,10.5,186200.0,BUY,0.11428571428571432,-0.09849027,0.4529711,-0.09849027,2026-06-08 20:08:43
model3,2025-02-03,VPG,HOLD,HOLD,0.32576382,0.3622814,0.3119548,4,4,11.0,352500.0,BUY,0.09090909090909083,-0.013809025,0.3622814,-0.013809025,2026-06-08 20:08:43
model3,2025-02-04,VPG,BUY,HOLD,0.31771547,0.31041053,0.37187397,4,4,11.75,840200.0,BUY,0.029787234042553123,0.05415851,0.37187397,0.05415851,2026-06-08 20:08:43
model3,2025-02-05,VPG,SELL,HOLD,0.33722264,0.3323789,0.3303985,4,4,11.8,357900.0,BUY,0.025423728813559254,-0.006824136,0.33722264,-0.006824136,2026-06-08 20:08:43
model3,2025-02-06,VPG,HOLD,HOLD,0.3349883,0.34449676,0.32051498,4,4,11.7,313400.0,BUY,0.07264957264957284,-0.014473319,0.34449676,-0.014473319,2026-06-08 20:08:43
model3,2025-02-07,VPG,SELL,HOLD,0.35537916,0.2939753,0.35064554,4,4,12.4,876600.0,BUY,0.04435483870967727,-0.004733622,0.35537916,-0.004733622,2026-06-08 20:08:43
model3,2025-02-10,VPG,SELL,HOLD,0.34999976,0.31650692,0.33349335,4,4,12.0,448000.0,BUY,0.0625,-0.016506404,0.34999976,-0.016506404,2026-06-08 20:08:43
model3,2025-02-11,VPG,BUY,HOLD,0.3089651,0.32401603,0.36701894,4,4,12.1,529100.0,BUY,0.06198347107438007,0.05805385,0.36701894,0.05805385,2026-06-08 20:08:43
model3,2025-02-12,VPG,HOLD,HOLD,0.33622655,0.34137642,0.32239705,4,4,12.1,238600.0,BUY,0.0826446280991735,-0.0138294995,0.34137642,-0.0138294995,2026-06-08 20:08:43
model3,2025-02-13,VPG,SELL,HOLD,0.35794076,0.29623872,0.3458205,4,4,12.55,1115800.0,HOLD,0.019920318725099584,-0.012120277,0.35794076,-0.012120277,2026-06-08 20:08:43
model3,2025-02-14,VPG,BUY,HOLD,0.3245275,0.31392652,0.36154598,4,4,12.95,778500.0,HOLD,-0.011583011583011449,0.037018478,0.36154598,0.037018478,2026-06-08 20:08:43
model3,2025-02-17,VPG,BUY,HOLD,0.3145995,0.3276035,0.35779694,4,4,12.75,708400.0,HOLD,-0.0039215686274510775,0.043197423,0.35779694,0.043197423,2026-06-08 20:08:43
model3,2025-02-18,VPG,BUY,HOLD,0.28764373,0.34072977,0.3716265,4,4,12.85,584000.0,SELL,-0.027237354085603127,0.083982766,0.3716265,0.083982766,2026-06-08 20:08:43
model3,2025-02-19,VPG,BUY,HOLD,0.28583896,0.3334448,0.38071623,4,4,13.1,745100.0,SELL,-0.04961832061068705,0.09487727,0.38071623,0.09487727,2026-06-08 20:08:43
model3,2025-02-20,VPG,BUY,HOLD,0.28626463,0.3445081,0.36922723,4,4,12.8,539000.0,HOLD,-0.01562500000000011,0.0829626,0.36922723,0.0829626,2026-06-08 20:08:43
model3,2025-02-21,VPG,HOLD,HOLD,0.23846987,0.38510534,0.37642482,4,4,12.8,520900.0,HOLD,-0.007812500000000111,0.13795495,0.38510534,0.13795495,2026-06-08 20:08:43
model3,2025-02-24,VPG,BUY,HOLD,0.29836118,0.34685484,0.35478395,4,4,12.7,348900.0,HOLD,-0.00393700787401563,0.05642277,0.35478395,0.05642277,2026-06-08 20:08:43
